FIPS,FI Rate,Low Threshold Type,High Threshold Type,Cost Per Meal,Year
47085,0.174,SNAP,other nutrition pgm,2.5908,2009
47087,0.212,SNAP,other nutrition pgm,3.26898,2009
47089,0.187,SNAP,other nutrition pgm,2.65938,2009
47091,0.207,SNAP,other nutrition pgm,2.68478,2009
47093,0.143,SNAP,other nutrition pgm,2.66446,2009
47095,0.221,SNAP,other nutrition pgm,2.7330400000000004,2009
47097,0.276,SNAP,other nutrition pgm,2.59842,2009
47099,0.206,SNAP,other nutrition pgm,2.51714,2009
47101,0.223,SNAP,other nutrition pgm,2.59334,2009
47103,0.136,SNAP,other nutrition pgm,2.59588,2009
47105,0.145,SNAP,other nutrition pgm,2.68478,2009
47111,0.195,SNAP,other nutrition pgm,2.5908,2009
47113,0.19,SNAP,other nutrition pgm,2.53492,2009
47115,0.178,SNAP,other nutrition pgm,2.59842,2009
47117,0.225,SNAP,other nutrition pgm,2.54,2009
47119,0.187,SNAP,other nutrition pgm,2.4282399999999997,2009
47107,0.198,SNAP,other nutrition pgm,2.59842,2009
47109,0.207,SNAP,other nutrition pgm,2.5908,2009
47121,0.217,SNAP,other nutrition pgm,3.06832,2009
47123,0.222,SNAP,other nutrition pgm,2.5908,2009
47125,0.153,SNAP,other nutrition pgm,2.46126,2009
47127,0.147,SNAP,other nutrition pgm,2.79146,2009
47129,0.191,SNAP,other nutrition pgm,3.2384999999999997,2009
47131,0.165,SNAP,other nutrition pgm,2.60096,2009
47133,0.198,SNAP,other nutrition pgm,2.9311599999999998,2009
47135,0.283,SNAP,other nutrition pgm,2.92354,2009
47137,0.22,SNAP,other nutrition pgm,3.05308,2009
47139,0.185,SNAP,other nutrition pgm,3.15468,2009
47141,0.174,SNAP,other nutrition pgm,2.4231599999999998,2009
47143,0.201,SNAP,other nutrition pgm,2.6035,2009
47145,0.149,SNAP,other nutrition pgm,2.6416,2009
47147,0.151,SNAP,other nutrition pgm,2.43332,2009
47149,0.148,SNAP,other nutrition pgm,2.50952,2009
47151,0.25,SNAP,other nutrition pgm,2.59334,2009
47153,0.195,SNAP,other nutrition pgm,2.59334,2009
47155,0.158,SNAP,other nutrition pgm,2.7330400000000004,2009
47157,0.198,SNAP,other nutrition pgm,2.46888,2009
47159,0.186,SNAP,other nutrition pgm,2.6035,2009
47161,0.18,SNAP,other nutrition pgm,2.9845,2009
47163,0.152,SNAP,other nutrition pgm,2.6670000000000003,2009
47165,0.141,SNAP,other nutrition pgm,2.39268,2009
47167,0.191,SNAP,other nutrition pgm,2.56032,2009
47169,0.168,SNAP,other nutrition pgm,3.0556200000000002,2009
47171,0.178,SNAP,other nutrition pgm,2.6035,2009
47173,0.177,SNAP,other nutrition pgm,2.8194000000000004,2009
47175,0.206,SNAP,other nutrition pgm,3.1318200000000003,2009
47177,0.203,SNAP,other nutrition pgm,2.5476199999999998,2009
47179,0.151,SNAP,other nutrition pgm,2.60604,2009
47181,0.193,SNAP,other nutrition pgm,3.10896,2009
47183,0.194,SNAP,other nutrition pgm,2.60096,2009
47185,0.204,SNAP,other nutrition pgm,2.53746,2009
47187,0.099,SNAP,other nutrition pgm,2.48666,2009
47189,0.125,SNAP,other nutrition pgm,2.48666,2009
48001,0.202,SNAP,other nutrition pgm,2.3698200000000003,2009
48003,0.169,SNAP,other nutrition pgm,2.76352,2009
48005,0.195,SNAP,other nutrition pgm,2.26568,2009
48007,0.172,SNAP,other nutrition pgm,2.3164800000000003,2009
48009,0.142,SNAP,other nutrition pgm,2.7559,2009
48011,0.138,SNAP,other nutrition pgm,2.77114,2009
48013,0.173,SNAP,other nutrition pgm,2.11074,2009
48015,0.155,SNAP,other nutrition pgm,2.4003,2009
48017,0.159,SNAP,other nutrition pgm,2.6720800000000002,2009
48019,0.166,SNAP,other nutrition pgm,2.57048,2009
48021,0.17,SNAP,other nutrition pgm,2.23266,2009
48023,0.159,SNAP,other nutrition pgm,2.70002,2009
48025,0.198,SNAP,other nutrition pgm,2.16662,2009
48027,0.174,SNAP,other nutrition pgm,2.21234,2009
48029,0.165,SNAP,other nutrition pgm,2.1971,2009
48031,0.142,SNAP,other nutrition pgm,2.68986,2009
48033,0.126,SNAP,other nutrition pgm,2.6670000000000003,2009
48035,0.183,SNAP,other nutrition pgm,2.68478,2009
48037,0.19,SNAP,other nutrition pgm,2.3164800000000003,2009
48039,0.163,SNAP,other nutrition pgm,2.413,2009
48041,0.204,SNAP,other nutrition pgm,2.34188,2009
48043,0.155,SNAP,other nutrition pgm,2.8829000000000002,2009
48045,0.183,SNAP,other nutrition pgm,2.60858,2009
48047,0.23,SNAP,other nutrition pgm,2.032,2009
48049,0.177,SNAP,other nutrition pgm,2.3850599999999997,2009
48051,0.181,SNAP,other nutrition pgm,2.46888,2009
48053,0.154,SNAP,other nutrition pgm,2.33934,2009
48055,0.188,SNAP,other nutrition pgm,2.07518,2009
48057,0.172,SNAP,other nutrition pgm,2.22758,2009
48059,0.153,SNAP,other nutrition pgm,2.74066,2009
48061,0.233,SNAP,other nutrition pgm,2.05486,2009
48063,0.214,SNAP,other nutrition pgm,2.49174,2009
48065,0.142,SNAP,other nutrition pgm,2.77114,2009
48067,0.227,SNAP,other nutrition pgm,2.4003,2009
48069,0.165,SNAP,other nutrition pgm,2.8778200000000003,2009
48071,0.178,SNAP,other nutrition pgm,2.8752799999999996,2009
48073,0.21,SNAP,other nutrition pgm,2.4003,2009
48075,0.205,SNAP,other nutrition pgm,2.4003,2009
48077,0.151,SNAP,other nutrition pgm,2.7304999999999997,2009
48079,0.201,SNAP,other nutrition pgm,2.51968,2009
48081,0.191,SNAP,other nutrition pgm,2.7254199999999997,2009
48083,0.216,SNAP,other nutrition pgm,2.77114,2009
48085,0.141,SNAP,other nutrition pgm,2.47396,2009
48087,0.163,SNAP,other nutrition pgm,2.77368,2009
48089,0.173,SNAP,other nutrition pgm,2.24282,2009
48091,0.138,SNAP,other nutrition pgm,2.39776,2009
48093,0.177,SNAP,other nutrition pgm,2.57556,2009
48095,0.173,SNAP,other nutrition pgm,2.91338,2009
48097,0.161,SNAP,other nutrition pgm,2.4892,2009
48099,0.19,SNAP,other nutrition pgm,2.2098,2009
48101,0.161,SNAP,other nutrition pgm,2.4003,2009
48103,0.197,SNAP,other nutrition pgm,2.85496,2009
48105,0.172,SNAP,other nutrition pgm,2.7330400000000004,2009
48107,0.188,SNAP,other nutrition pgm,2.7178,2009
48109,0.171,SNAP,other nutrition pgm,2.4765,2009
48111,0.138,SNAP,other nutrition pgm,2.81686,2009
48113,0.189,SNAP,other nutrition pgm,2.46126,2009
48115,0.194,SNAP,other nutrition pgm,2.48158,2009
48123,0.182,SNAP,other nutrition pgm,2.0447,2009
48117,0.152,SNAP,other nutrition pgm,2.4003,2009
48119,0.185,SNAP,other nutrition pgm,2.76352,2009
48121,0.147,SNAP,other nutrition pgm,2.51968,2009
48125,0.21,SNAP,other nutrition pgm,2.7178,2009
48127,0.241,SNAP,other nutrition pgm,2.0624800000000003,2009
48129,0.167,SNAP,other nutrition pgm,2.84988,2009
48131,0.228,SNAP,other nutrition pgm,2.16408,2009
48133,0.193,SNAP,other nutrition pgm,2.4003,2009
48135,0.176,SNAP,other nutrition pgm,2.3266400000000003,2009
48137,0.181,SNAP,other nutrition pgm,2.6720800000000002,2009
48141,0.203,SNAP,other nutrition pgm,2.3622,2009
48139,0.165,SNAP,other nutrition pgm,2.3850599999999997,2009
48143,0.181,SNAP,other nutrition pgm,2.3622,2009
48145,0.223,SNAP,other nutrition pgm,1.9989800000000002,2009
48147,0.189,SNAP,other nutrition pgm,2.413,2009
48149,0.15,SNAP,other nutrition pgm,2.16916,2009
48151,0.163,SNAP,other nutrition pgm,2.59842,2009
48153,0.184,SNAP,other nutrition pgm,2.7203399999999998,2009
48155,0.199,SNAP,other nutrition pgm,2.5730199999999996,2009
48157,0.151,SNAP,other nutrition pgm,2.45618,2009
48159,0.172,SNAP,other nutrition pgm,2.59588,2009
48161,0.175,SNAP,other nutrition pgm,2.49936,2009
48163,0.179,SNAP,other nutrition pgm,1.9812,2009
48165,0.16,SNAP,other nutrition pgm,2.48158,2009
48167,0.176,SNAP,other nutrition pgm,2.4257,2009
48169,0.176,SNAP,other nutrition pgm,2.6670000000000003,2009
48171,0.123,SNAP,other nutrition pgm,2.35712,2009
48173,0.137,SNAP,other nutrition pgm,2.81178,2009
48175,0.157,SNAP,other nutrition pgm,2.4663399999999998,2009
48177,0.169,SNAP,other nutrition pgm,2.07518,2009
48179,0.189,SNAP,other nutrition pgm,2.4003,2009
48181,0.176,SNAP,other nutrition pgm,2.30886,2009
48183,0.185,SNAP,other nutrition pgm,2.3368,2009
48185,0.192,SNAP,other nutrition pgm,2.48158,2009
48187,0.145,SNAP,other nutrition pgm,2.34696,2009
48189,0.166,SNAP,other nutrition pgm,2.40284,2009
48191,0.219,SNAP,other nutrition pgm,2.96164,2009
48193,0.155,SNAP,other nutrition pgm,2.48412,2009
48195,0.148,SNAP,other nutrition pgm,2.87274,2009
48197,0.176,SNAP,other nutrition pgm,2.4384,2009
48199,0.178,SNAP,other nutrition pgm,2.36728,2009
48201,0.181,SNAP,other nutrition pgm,2.3545800000000003,2009
48203,0.198,SNAP,other nutrition pgm,2.3647400000000003,2009
48205,0.122,SNAP,other nutrition pgm,2.8701999999999996,2009
48207,0.17,SNAP,other nutrition pgm,2.4765,2009
48209,0.168,SNAP,other nutrition pgm,2.2453600000000002,2009
48211,0.133,SNAP,other nutrition pgm,2.76098,2009
48213,0.19,SNAP,other nutrition pgm,2.4511,2009
48215,0.238,SNAP,other nutrition pgm,2.06502,2009
48217,0.183,SNAP,other nutrition pgm,2.43332,2009
48219,0.165,SNAP,other nutrition pgm,2.4003,2009
48221,0.159,SNAP,other nutrition pgm,2.4892,2009
48223,0.169,SNAP,other nutrition pgm,2.42062,2009
48225,0.24,SNAP,other nutrition pgm,2.22758,2009
48227,0.184,SNAP,other nutrition pgm,2.25044,2009
48229,0.21,SNAP,other nutrition pgm,2.3622,2009
48231,0.192,SNAP,other nutrition pgm,2.39522,2009
48233,0.169,SNAP,other nutrition pgm,2.47396,2009
48235,0.122,SNAP,other nutrition pgm,2.25806,2009
48237,0.172,SNAP,other nutrition pgm,2.90322,2009
48239,0.159,SNAP,other nutrition pgm,2.16662,2009
48241,0.217,SNAP,other nutrition pgm,2.39776,2009
48243,0.144,SNAP,other nutrition pgm,2.8829000000000002,2009
48245,0.219,SNAP,other nutrition pgm,2.2453600000000002,2009
48247,0.153,SNAP,other nutrition pgm,2.3164800000000003,2009
48249,0.197,SNAP,other nutrition pgm,2.16408,2009
48251,0.166,SNAP,other nutrition pgm,2.3241,2009
48253,0.175,SNAP,other nutrition pgm,2.63652,2009
48255,0.196,SNAP,other nutrition pgm,2.25044,2009
48257,0.172,SNAP,other nutrition pgm,2.4663399999999998,2009
48259,0.125,SNAP,other nutrition pgm,2.4257,2009
48261,0.251,SNAP,other nutrition pgm,2.1717,2009
48263,0.141,SNAP,other nutrition pgm,2.8092400000000004,2009
48265,0.154,SNAP,other nutrition pgm,2.3596600000000003,2009
48267,0.149,SNAP,other nutrition pgm,2.6720800000000002,2009
48269,0.144,SNAP,other nutrition pgm,2.7559,2009
48271,0.206,SNAP,other nutrition pgm,2.40792,2009
48273,0.188,SNAP,other nutrition pgm,2.21234,2009
48275,0.175,SNAP,other nutrition pgm,2.7559,2009
48283,0.196,SNAP,other nutrition pgm,2.3596600000000003,2009
48277,0.19,SNAP,other nutrition pgm,2.3596600000000003,2009
48279,0.174,SNAP,other nutrition pgm,2.76352,2009
48281,0.166,SNAP,other nutrition pgm,2.3164800000000003,2009
48285,0.153,SNAP,other nutrition pgm,2.06502,2009
48287,0.159,SNAP,other nutrition pgm,2.47142,2009
48289,0.186,SNAP,other nutrition pgm,2.62128,2009
48291,0.201,SNAP,other nutrition pgm,2.31902,2009
48293,0.189,SNAP,other nutrition pgm,2.28092,2009
48295,0.162,SNAP,other nutrition pgm,2.8829000000000002,2009
48297,0.17,SNAP,other nutrition pgm,2.16662,2009
48299,0.157,SNAP,other nutrition pgm,2.07264,2009
48301,0.182,SNAP,other nutrition pgm,2.4765,2009
48303,0.167,SNAP,other nutrition pgm,2.3495000000000004,2009
48305,0.16,SNAP,other nutrition pgm,2.7584400000000002,2009
48313,0.203,SNAP,other nutrition pgm,2.47142,2009
48315,0.226,SNAP,other nutrition pgm,2.51206,2009
48317,0.131,SNAP,other nutrition pgm,2.9362399999999997,2009
48319,0.155,SNAP,other nutrition pgm,2.8346400000000003,2009
48321,0.215,SNAP,other nutrition pgm,2.21996,2009
48323,0.251,SNAP,other nutrition pgm,1.9278600000000001,2009
48307,0.198,SNAP,other nutrition pgm,2.4003,2009
48309,0.189,SNAP,other nutrition pgm,2.24282,2009
48311,0.133,SNAP,other nutrition pgm,2.11074,2009
48325,0.161,SNAP,other nutrition pgm,2.23266,2009
48327,0.18,SNAP,other nutrition pgm,2.91338,2009
48329,0.147,SNAP,other nutrition pgm,2.413,2009
48331,0.213,SNAP,other nutrition pgm,2.4003,2009
48333,0.158,SNAP,other nutrition pgm,2.6390599999999997,2009
48335,0.184,SNAP,other nutrition pgm,2.78638,2009
48337,0.166,SNAP,other nutrition pgm,2.40792,2009
48339,0.153,SNAP,other nutrition pgm,2.47396,2009
48341,0.136,SNAP,other nutrition pgm,2.4003,2009
48343,0.26,SNAP,other nutrition pgm,2.44602,2009
48345,0.194,SNAP,other nutrition pgm,2.60858,2009
48347,0.196,SNAP,other nutrition pgm,2.44094,2009
48349,0.198,SNAP,other nutrition pgm,2.26822,2009
48351,0.218,SNAP,other nutrition pgm,2.8321,2009
48353,0.175,SNAP,other nutrition pgm,2.40538,2009
48355,0.172,SNAP,other nutrition pgm,2.10312,2009
48357,0.158,SNAP,other nutrition pgm,2.77876,2009
48359,0.17,SNAP,other nutrition pgm,2.4003,2009
48361,0.197,SNAP,other nutrition pgm,2.30886,2009
48363,0.174,SNAP,other nutrition pgm,2.4003,2009
48365,0.183,SNAP,other nutrition pgm,2.1844,2009
48367,0.157,SNAP,other nutrition pgm,2.51206,2009
48369,0.151,SNAP,other nutrition pgm,2.82194,2009
48371,0.183,SNAP,other nutrition pgm,2.47904,2009
48373,0.215,SNAP,other nutrition pgm,2.2783800000000003,2009
48375,0.183,SNAP,other nutrition pgm,2.3241,2009
48377,0.27,SNAP,other nutrition pgm,2.6441399999999997,2009
48379,0.18,SNAP,other nutrition pgm,2.6568400000000003,2009
48381,0.132,SNAP,other nutrition pgm,2.40538,2009
48383,0.135,SNAP,other nutrition pgm,2.68478,2009
48385,0.173,SNAP,other nutrition pgm,2.19456,2009
48387,0.205,SNAP,other nutrition pgm,2.79146,2009
48389,0.23,SNAP,other nutrition pgm,2.4765,2009
48391,0.16,SNAP,other nutrition pgm,2.0574000000000003,2009
48393,0.145,SNAP,other nutrition pgm,2.76098,2009
48395,0.205,SNAP,other nutrition pgm,2.6339799999999998,2009
48397,0.136,SNAP,other nutrition pgm,2.3850599999999997,2009
48399,0.182,SNAP,other nutrition pgm,2.47396,2009
48401,0.181,SNAP,other nutrition pgm,2.37236,2009
48403,0.244,SNAP,other nutrition pgm,2.7228800000000004,2009
48405,0.246,SNAP,other nutrition pgm,2.67716,2009
48407,0.209,SNAP,other nutrition pgm,2.51206,2009
48409,0.173,SNAP,other nutrition pgm,2.2098,2009
48411,0.196,SNAP,other nutrition pgm,2.78384,2009
48413,0.181,SNAP,other nutrition pgm,2.7432000000000003,2009
48415,0.167,SNAP,other nutrition pgm,2.48412,2009
48417,0.139,SNAP,other nutrition pgm,2.70764,2009
48419,0.213,SNAP,other nutrition pgm,2.4003,2009
48421,0.153,SNAP,other nutrition pgm,2.4003,2009
48423,0.184,SNAP,other nutrition pgm,2.4257,2009
48425,0.168,SNAP,other nutrition pgm,2.8701999999999996,2009
48427,0.296,SNAP,other nutrition pgm,2.40538,2009
48429,0.185,SNAP,other nutrition pgm,2.4663399999999998,2009
48431,0.152,SNAP,other nutrition pgm,2.7254199999999997,2009
48433,0.153,SNAP,other nutrition pgm,2.4765,2009
48435,0.148,SNAP,other nutrition pgm,2.7330400000000004,2009
48437,0.169,SNAP,other nutrition pgm,2.8346400000000003,2009
48439,0.171,SNAP,other nutrition pgm,2.41554,2009
48441,0.166,SNAP,other nutrition pgm,2.2834600000000003,2009
48443,0.175,SNAP,other nutrition pgm,2.47904,2009
48445,0.184,SNAP,other nutrition pgm,2.47904,2009
48447,0.158,SNAP,other nutrition pgm,2.70002,2009
48449,0.175,SNAP,other nutrition pgm,2.33934,2009
48451,0.166,SNAP,other nutrition pgm,2.25806,2009
48453,0.164,SNAP,other nutrition pgm,2.39268,2009
48455,0.204,SNAP,other nutrition pgm,2.51714,2009
48457,0.216,SNAP,other nutrition pgm,2.4003,2009
48459,0.178,SNAP,other nutrition pgm,2.40284,2009
48461,0.165,SNAP,other nutrition pgm,2.8041600000000004,2009
48463,0.201,SNAP,other nutrition pgm,2.19456,2009
48465,0.197,SNAP,other nutrition pgm,2.00914,2009
48467,0.17,SNAP,other nutrition pgm,2.43078,2009
48469,0.165,SNAP,other nutrition pgm,2.0878799999999997,2009
48471,0.203,SNAP,other nutrition pgm,2.31394,2009
48473,0.203,SNAP,other nutrition pgm,2.48666,2009
48475,0.176,SNAP,other nutrition pgm,2.85496,2009
48477,0.177,SNAP,other nutrition pgm,2.3647400000000003,2009
48479,0.204,SNAP,other nutrition pgm,1.97866,2009
48481,0.177,SNAP,other nutrition pgm,2.27076,2009
48483,0.163,SNAP,other nutrition pgm,2.7178,2009
48485,0.178,SNAP,other nutrition pgm,2.31902,2009
48487,0.184,SNAP,other nutrition pgm,2.4003,2009
48489,0.284,SNAP,other nutrition pgm,2.1717,2009
48491,0.142,SNAP,other nutrition pgm,2.4257,2009
48493,0.14,SNAP,other nutrition pgm,2.16662,2009
48495,0.193,SNAP,other nutrition pgm,2.7051,2009
48497,0.162,SNAP,other nutrition pgm,2.40284,2009
48499,0.18,SNAP,other nutrition pgm,2.45872,2009
48501,0.179,SNAP,other nutrition pgm,2.87274,2009
48503,0.163,SNAP,other nutrition pgm,2.4003,2009
48505,0.257,SNAP,other nutrition pgm,2.40538,2009
48507,0.28,SNAP,other nutrition pgm,1.8669,2009
49001,0.164,SNAP,other nutrition pgm,3.0353000000000003,2009
49003,0.152,SNAP,other nutrition pgm,2.4765,2009
49005,0.154,SNAP,other nutrition pgm,2.39776,2009
49007,0.165,SNAP,other nutrition pgm,2.4892,2009
49009,0.135,SNAP,other nutrition pgm,2.49174,2009
49011,0.132,SNAP,other nutrition pgm,2.42062,2009
49013,0.161,SNAP,other nutrition pgm,2.89814,2009
49015,0.158,SNAP,other nutrition pgm,2.90576,2009
49017,0.179,SNAP,other nutrition pgm,2.8651199999999997,2009
49019,0.192,SNAP,other nutrition pgm,3.1775399999999996,2009
49021,0.191,SNAP,other nutrition pgm,2.48666,2009
49023,0.174,SNAP,other nutrition pgm,2.83718,2009
49025,0.159,SNAP,other nutrition pgm,2.62636,2009
49027,0.15,SNAP,other nutrition pgm,3.1267400000000003,2009
49029,0.123,SNAP,other nutrition pgm,2.42062,2009
49031,0.153,SNAP,other nutrition pgm,3.048,2009
49033,0.13,SNAP,other nutrition pgm,2.39776,2009
49035,0.145,SNAP,other nutrition pgm,2.39776,2009
49037,0.238,SNAP,other nutrition pgm,3.03276,2009
49039,0.182,SNAP,other nutrition pgm,2.47396,2009
49041,0.159,SNAP,other nutrition pgm,2.5019,2009
49043,0.132,SNAP,other nutrition pgm,3.28168,2009
49045,0.143,SNAP,other nutrition pgm,2.5273,2009
49047,0.158,SNAP,other nutrition pgm,2.49174,2009
49049,0.155,SNAP,other nutrition pgm,2.40284,2009
49051,0.15,SNAP,other nutrition pgm,2.8321,2009
49053,0.169,SNAP,other nutrition pgm,2.4257,2009
49055,0.16,SNAP,other nutrition pgm,2.5019,2009
49057,0.161,SNAP,other nutrition pgm,2.3850599999999997,2009
51001,0.145,SNAP,other nutrition pgm,2.62128,2009
51003,0.094,SNAP,other nutrition pgm,2.66446,2009
51510,0.089,SNAP,other nutrition pgm,3.21564,2009
51005,0.142,SNAP,other nutrition pgm,2.44348,2009
51007,0.141,SNAP,other nutrition pgm,2.50952,2009
51009,0.14,SNAP,other nutrition pgm,2.47142,2009
51011,0.138,SNAP,other nutrition pgm,2.47396,2009
51013,0.072,SNAP,other nutrition pgm,3.11404,2009
51015,0.11,SNAP,other nutrition pgm,2.5908,2009
51017,0.111,SNAP,other nutrition pgm,2.44348,2009
51019,0.107,SNAP,other nutrition pgm,2.5526999999999997,2009
51515,0.181,SNAP,other nutrition pgm,2.57048,2009
51021,0.125,SNAP,other nutrition pgm,2.90322,2009
51023,0.099,SNAP,other nutrition pgm,2.69494,2009
51520,0.177,SNAP,other nutrition pgm,2.3876,2009
51025,0.208,SNAP,other nutrition pgm,2.4384,2009
51027,0.168,SNAP,other nutrition pgm,2.6670000000000003,2009
51029,0.169,SNAP,other nutrition pgm,2.5730199999999996,2009
51530,0.159,SNAP,other nutrition pgm,2.6924,2009
51031,0.129,SNAP,other nutrition pgm,2.54254,2009
51033,0.132,SNAP,other nutrition pgm,2.62128,2009
51035,0.166,SNAP,other nutrition pgm,2.4765,2009
51036,0.156,SNAP,other nutrition pgm,2.7559,2009
51037,0.172,SNAP,other nutrition pgm,2.43332,2009
51540,0.17,SNAP,other nutrition pgm,3.25882,2009
51550,0.111,SNAP,other nutrition pgm,2.5273,2009
51041,0.104,SNAP,other nutrition pgm,2.57556,2009
51043,0.092,SNAP,other nutrition pgm,2.76098,2009
51570,0.116,SNAP,other nutrition pgm,2.42062,2009
51580,0.168,SNAP,other nutrition pgm,2.46126,2009
51045,0.113,SNAP,other nutrition pgm,2.5730199999999996,2009
51047,0.117,SNAP,other nutrition pgm,2.26822,2009
51049,0.151,SNAP,other nutrition pgm,2.74066,2009
51590,0.233,SNAP,other nutrition pgm,2.2479,2009
51051,0.159,SNAP,other nutrition pgm,2.52984,2009
51053,0.143,SNAP,other nutrition pgm,2.5628599999999997,2009
51595,0.225,SNAP,other nutrition pgm,2.44348,2009
51057,0.141,SNAP,other nutrition pgm,2.44856,2009
51059,0.069,SNAP,other nutrition pgm,3.03276,2009
51600,0.071,SNAP,other nutrition pgm,3.36296,2009
51610,0.075,SNAP,other nutrition pgm,3.81,2009
51061,0.08,SNAP,other nutrition pgm,3.1216600000000003,2009
51063,0.135,SNAP,other nutrition pgm,2.77622,2009
51065,0.109,SNAP,other nutrition pgm,2.8295600000000003,2009
51067,0.135,SNAP,other nutrition pgm,2.52476,2009
51620,0.21,SNAP,other nutrition pgm,2.47142,2009
51069,0.112,SNAP,other nutrition pgm,2.39522,2009
51630,0.156,SNAP,other nutrition pgm,2.62636,2009
51640,0.202,SNAP,other nutrition pgm,2.48666,2009
51071,0.148,SNAP,other nutrition pgm,2.46126,2009
51073,0.108,SNAP,other nutrition pgm,2.52222,2009
51075,0.115,SNAP,other nutrition pgm,2.76098,2009
51077,0.167,SNAP,other nutrition pgm,2.57048,2009
51079,0.1,SNAP,other nutrition pgm,2.7051,2009
51081,0.184,SNAP,other nutrition pgm,2.79654,2009
51083,0.199,SNAP,other nutrition pgm,2.4663399999999998,2009
51650,0.155,SNAP,other nutrition pgm,2.47142,2009
51085,0.093,SNAP,other nutrition pgm,2.62382,2009
51660,0.172,SNAP,other nutrition pgm,2.45872,2009
51087,0.121,SNAP,other nutrition pgm,2.5831799999999996,2009
51089,0.205,SNAP,other nutrition pgm,2.43586,2009
51091,0.128,SNAP,other nutrition pgm,2.74066,2009
51670,0.195,SNAP,other nutrition pgm,2.60858,2009
51093,0.113,SNAP,other nutrition pgm,2.7432000000000003,2009
51095,0.091,SNAP,other nutrition pgm,2.99466,2009
51097,0.159,SNAP,other nutrition pgm,2.6542999999999997,2009
51099,0.112,SNAP,other nutrition pgm,2.6720800000000002,2009
51101,0.113,SNAP,other nutrition pgm,2.6542999999999997,2009
